Division,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,Price,Calendar_Week_Date
Hyderabad,2152,4772,38,57530.31698,18210,1247,5798,33675,197.9707993,2019-08-17
Hyderabad,1944,3098,806,56591.45647,13257,1679,5160,101378,65.76048715,2019-08-24
Hyderabad,2557,2314,936,61274.41343,12472,2195,4022,49953,133.4587846,2019-08-31
Hyderabad,1818,1777,670,76810.83219,29338,1309,3495,54020,123.4110823,2019-09-07
Hyderabad,1792,1350,390,97889.64589,26071,1838,2772,87712,76.00632373,2019-09-14
Hyderabad,1775,1793,82,99341.69028,44440,1802,3124,32979,202.1488422,2019-09-21
Hyderabad,2727,1715,993,58850.6491,131001,1317,3243,44538,149.6849133,2019-09-28
Hyderabad,1017,1813,321,84986.21544,36408,1055,2503,147739,45.12462293,2019-10-05
Hyderabad,873,1209,708,89907.41681,41943,1687,1631,75491,88.31074786,2019-10-12
Hyderabad,658,1717,164,79797.73229,34348,1525,2570,152811,43.62687677,2019-10-19
Hyderabad,897,1594,149,78711.4141,32935,910,1441,169398,39.35504945,2019-10-26
Hyderabad,1233,1195,99,72250.27245,35725,2092,2418,134013,49.74641764,2019-11-02
Hyderabad,1314,1466,751,115660.2647,57087,1441,2149,140189,47.55484857,2019-11-09
Hyderabad,1406,2369,496,149696.6767,90122,1089,3163,161867,41.18607663,2019-11-16
Hyderabad,258,2417,685,81005.43061,173786,1062,2151,175180,38.05609468,2019-11-23
Hyderabad,951,2174,359,149687.8066,100132,1381,2393,271587,24.54707577,2019-11-30
Hyderabad,1166,2065,652,137369.2796,105250,2027,1761,266295,25.03489238,2019-12-07
Hyderabad,727,1304,164,82024.7843,103151,1398,2276,115058,57.94179168,2019-12-14
Hyderabad,572,1512,376,83034.01492,41289,912,2000,90280,73.84433614,2019-12-21
Hyderabad,435,1633,87,56693.13179,16388,2872,1997,40790,163.4387513,2019-12-28
Hyderabad,2464,1969,531,65779.89976,13480,1401,3712,59974,111.1592801,2020-01-04
Hyderabad,374,2064,313,87232.33961,20494,1918,2934,42637,156.3587182,2020-01-11
Hyderabad,519,2628,376,82298.2642,23327,2292,2767,45616,146.1475506,2020-01-18
Hyderabad,2220,1917,282,67921.4888,19011,1753,3537,58523,113.9153267,2020-01-25
Hyderabad,1608,3193,541,212288.8766,6987,3566,4205,53427,124.7808536,2020-02-01
Hyderabad,2441,2846,317,78122.88615,26527,1139,4765,53023,125.7316008,2020-02-08
Hyderabad,1500,2552,185,61334.57103,48935,2359,4237,105304,63.30876953,2020-02-15
Hyderabad,1033,3048,507,88873.80303,46320,2416,3869,80255,83.06855232,2020-02-22
Hyderabad,1190,2685,517,63599.25383,21514,1529,2896,40508,164.5765446,2020-02-29
Pune,802,565,204,858341.8388,200836,54641,369,125776,53.00428275,2018-01-06
Pune,709,164,814,1241944.524,33928,47509,798,111722,59.67192376,2018-01-13
Pune,408,849,683,1052980.061,113165,65788,150,111894,59.58019793,2018-01-20
Pune,832,407,815,1024823.637,179016,44347,998,125557,53.09673429,2018-01-27
Pune,331,119,937,1001984.694,103723,34536,293,114274,58.33931311,2018-02-03
Pune,936,1000,104,1065942.117,100467,42332,417,118294,56.35676084,2018-02-10
Pune,138,157,887,1555413.305,251488,42720,679,156648,42.55826226,2018-02-17
Pune,708,768,875,1361595.927,453,34346,24,158017,42.18955344,2018-02-24
Pune,836,476,28,1037976.268,37343,38703,642,127988,52.0882166,2018-03-03
Pune,998,266,334,1157819.831,163395,37326,945,143806,46.35875184,2018-03-10
Pune,68,725,968,1141788.672,18411,42546,635,160994,41.4094107,2018-03-17
Pune,960,506,872,1040273.537,137196,51119,82,144183,46.23753609,2018-03-24
Pune,304,410,753,1048490.75,77802,40574,556,117004,56.97810901,2018-03-31
Pune,387,543,255053,1027642.764,192143,35135,639,109379,60.95015192,2018-04-07
Pune,990,203,407894,1244508.523,134657,32690,308,117220,56.87311608,2018-04-14
Pune,303,822,418282,1010776.702,93386,43480,804,135470,49.21138752,2018-04-21
Pune,262,393,435186,1161424.398,54943,33272,659,130197,51.20445684,2018-04-28
Pune,638,50,474947,980266.6182,115062,31450,921,141607,47.07865195,2018-05-05
Pune,331,515,643659,851710.8663,116313,40769,584,123108,54.15299304,2018-05-12
Pune,945,683,661836,928631.1815,12042,33652,520,110697,60.22445655,2018-05-19
Pune,733,937,660996,1121307.458,38306,38603,590,114185,58.38478493,2018-05-26
Pune,723,859,502641,820117.8341,122908,40488,738,139987,47.6234698,2018-06-02
Pune,105,18,487378,921520.3465,196622,38217,640,130213,51.19816506,2018-06-09
Pune,534,521,460266,829765.8323,103295,39109,473,122936,54.2287586,2018-06-16
Pune,759,491,503138,968493.6908,67708,43960,690,97780,68.18026863,2018-06-23
Pune,877,398,604168,911767.1668,88225,47018,759,110897,60.11584323,2018-06-30
Pune,390,289,856134,794705.7787,73490,41311,315,97035,68.70373233,2018-07-07
Pune,345,308,973269,1136152.837,272035,43675,616,145176,45.92127257,2018-07-14
Pune,82,684,747404,863718.1156,243397,38449,428,166868,39.9517383,2018-07-21
Pune,150,765,744080,901985.8005,151282,36772,852,134732,49.48094489,2018-07-28
Pune,298,627,682007,702279.7684,167236,39189,928,111139,59.98494378,2018-08-04
Pune,15,997,737496,876082.3184,202409,33537,664,104257,63.94454729,2018-08-11
Pune,266,247,1103614,1013954.117,355190,35835,193,157241,42.39776309,2018-08-18
Pune,857,499,1130147,1027552.688,650852,42240,389,175646,37.95512945,2018-08-25
Pune,847,652,1197354,813179.7064,501241,35994,439,152926,43.59406946,2018-09-01
Pune,248,978,1076214,853303.8627,623998,33790,63,164669,40.48525628,2018-09-08
Pune,931,376,1197662,828983.6106,471547,27537,113,181469,36.7372205,2018-09-15
Pune,172,828,1154985,803494.0265,527626,18640,573,177577,37.54239945,2018-09-22
Pune,683,54,1341003,709186.2879,489243,22844,637,177897,37.47486842,2018-09-29
Pune,148,2232,1261496,650615.7831,196398,18910,1686,205461,32.44735822,2018-10-06
Pune,541,3351,1140593,644750.2714,266161,18873,3769,213474,31.22940811,2018-10-13
Pune,471,3980,1522548,634636.0059,230851,17635,3707,259573,25.68320537,2018-10-20
Pune,705,4123,1353272,671268.6013,234290,15845,3886,213627,31.20704156,2018-10-27
Pune,730,4597,1323949,658202.2886,354215,17393,4285,244378,27.28014251,2018-11-03
Pune,649,10884,2395590,1366952.708,447808,16230,10572,409673,16.27314142,2018-11-10
Pune,406,6657,3836090,1342356.034,721009,12355,6279,462177,14.42448817,2018-11-17
Pune,1810,4521,4122952,1365284.848,1542205,15950,5847,736445,9.052497697,2018-11-24
Pune,2987,4191,2683625,1688470.135,271990,17572,6116,538954,12.36963946,2018-12-01
Pune,46810,4308,1304658,1044268.013,126127,17324,51332,402144,16.57780961,2018-12-08
Pune,39878,7570,969258,867168.6631,234793,11688,47129,415554,16.0428408,2018-12-15
Pune,18097,9901,835053,845630.4709,121114,14901,26892,220138,30.28403395,2018-12-22
Pune,18011,7532,866488,1192396.74,69653,21039,24382,126661,52.63393362,2018-12-29
Pune,11383,7931,777858,1190160.315,27909,23558,18496,148226,44.97636492,2019-01-05
Pune,18921,6617,745705,892376.35,78787,35668,24293,117706,56.63829088,2019-01-12
Pune,20651,4903,780876,1120340.493,171685,37945,25656,146320,45.56223802,2019-01-19
Pune,21856,7050,756032,912092.2741,634739,45187,27648,124347,53.61340979,2019-01-26
Pune,13486,4719,847581,877215.6777,427700,39295,17440,128054,52.06136994,2019-02-02
Pune,18003,5955,694754,880639.9426,198647,38000,23460,127327,52.35862517,2019-02-09
Pune,26539,10227,560664,1124979.87,252450,38486,37272,186962,35.65786987,2019-02-16
Pune,9991,7021,586831,739202.9652,93629,32565,17121,147821,45.09959117,2019-02-23
Pune,447,6488,843632,1014866.452,44890,40935,7299,152847,43.61660135,2019-03-02
Pune,672,5478,812535,946963.0102,67419,34398,5453,137527,48.47532969,2019-03-09
Pune,107,8163,791125,869773.717,133073,41917,7928,160490,41.53945209,2019-03-16
Pune,337,14251,992626,869421.0759,210567,35267,14175,138767,48.0421618,2019-03-23
Pune,30,15920,653764,1066941.254,258969,37057,16419,132014,50.49969448,2019-03-30
Pune,4763,16556,748956,893860.5116,114230,27342,21595,130627,51.0359012,2019-04-06
Pune,5846,15535,1002988,867179.0534,202647,26918,20785,125950,52.9310573,2019-04-13
Pune,10708,18238,941051,942919.7094,330490,23946,28179,170286,39.14982246,2019-04-20
Pune,13546,13953,771658,1094730.101,328108,27322,26155,145936,45.6821255,2019-04-27
Pune,22707,15960,1002100,779626.5971,188110,21329,37596,161541,41.26919275,2019-05-04
Pune,25209,19605,850561,641094.0861,247255,19747,44352,157701,42.27409253,2019-05-11
Pune,29898,23443,704654,755959.1398,343210,17515,53207,125866,52.96638224,2019-05-18
Pune,31386,21802,1014486,734801.3407,415470,16982,53098,138898,47.99685141,2019-05-25
Pune,39013,25973,1012346,642670.048,131632,18254,63828,136182,48.95409574,2019-06-01
Pune,148950,38292,919319,597719.8291,336878,21830,187033,123532,53.96712323,2019-06-08
Pune,95979,40344,654139,642199.93,415099,24502,136329,171528,38.86634641,2019-06-15
Pune,50453,38688,430963,773295.1266,346972,20439,88207,147496,45.19896585,2019-06-22
Pune,55529,37671,782176,795409.6322,208146,16820,92859,130401,51.12435232,2019-06-29
Pune,48733,36002,1041348,741400.4776,187689,25105,83676,127654,52.22450269,2019-07-06
Pune,45077,62815,1263379,467704.7587,456048,27125,106293,174906,38.11571168,2019-07-13
Pune,42687,84596,1023680,986374.4248,280605,26228,126008,165212,40.35219395,2019-07-20
Pune,60179,70535,1051855,625180.6165,365489,21495,130055,116591,57.17994242,2019-07-27
Pune,114532,86139,487767,491074.3803,127630,17706,200377,138994,47.96370107,2019-08-03
Pune,56153,94999,571070,601795.9181,160547,20391,150902,104555,63.76229417,2019-08-10
Pune,51953,85286,695025,656041.3064,241244,19778,135878,157946,42.20851852,2019-08-17
Pune,50750,61418,923230,651680.5557,174991,21257,111248,204523,32.59617093,2019-08-24
Pune,48107,36389,642061,707633.9611,197429,19726,83695,159509,41.79492484,2019-08-31
Pune,53955,31985,944860,881758.4037,511385,17120,85749,194503,34.2753925,2019-09-07
Pune,52841,23489,586857,1122092.452,464052,21744,74991,205857,32.38494036,2019-09-14
Pune,54301,22807,581520,1138065.558,704139,19229,76390,154773,43.07383501,2019-09-21
Pune,66793,28561,1006132,672584.1243,2220573,20187,94694,172893,38.55949441,2019-09-28
Pune,16263,33250,1135276,972345.483,527046,16953,48753,282285,23.6167939,2019-10-05
Pune,18343,18109,1005219,1036507.944,605594,29896,35459,253091,26.34098671,2019-10-12
Pune,29661,20869,943858,922916.1844,510130,19329,50199,326334,20.42896746,2019-10-19
Pune,23991,20743,1900298,906276.2018,489070,17696,44459,234386,28.44310951,2019-10-26
Pune,24110,24978,2044805,830158.364,504902,17028,47991,221103,30.15185984,2019-11-02
Pune,23158,31642,4678265,1335530.287,829756,16614,53116,404702,16.47302624,2019-11-09
Pune,25734,46196,4920161,1724657.718,1680821,17042,71545,441024,15.11633532,2019-11-16
Pune,16394,39251,3781053,934849.92,3327142,17483,54562,468370,14.23376106,2019-11-23
Pune,18298,28842,3895528,1722606.386,1906278,17180,46172,899279,7.413346322,2019-11-30
Pune,15079,25167,1742799,1579568.675,1815395,16842,40436,759586,8.776710822,2019-12-07
Pune,16281,28075,593707,943354.8607,1751038,12429,44462,605179,11.01602446,2019-12-14
Pune,13913,24982,503049,954504.6346,954539,12966,38698,371760,17.93271645,2019-12-21
Pune,15229,29805,1012955,652665.3026,243765,19409,44756,228342,29.19597212,2019-12-28
Pune,61741,38011,509183,753563.1296,236962,17575,99335,236867,28.14518978,2020-01-04
Pune,16877,44050,496368,1000628.224,312494,22454,60098,170736,39.0466373,2020-01-11
Pune,33364,39573,542751,948208.3639,330851,24993,73075,208607,31.95801995,2020-01-18
Pune,47970,37670,974572,784145.0106,266550,25693,85406,143235,46.54355895,2020-01-25
Pune,60625,44307,1083036,2445497.915,94583,22344,104303,161016,41.40375284,2020-02-01
Pune,56077,48548,1040367,895276.243,445341,28493,103858,170734,39.0470947,2020-02-08
Pune,52402,56348,727321,708989.3867,772837,19880,108811,275647,24.1855223,2020-02-15
Pune,43307,52470,784130,1019570.444,792423,23358,95172,223335,29.8505235,2020-02-22
Pune,35078,46138,710333,734746.1881,363967,20915,80986,213325,31.25122075,2020-02-29
Gurugram,291,146,151,1363086.876,326747,83310,576,287095,23.22111728,2018-01-06
Gurugram,388,947,287,1972258.722,56230,75256,278,335705,19.85870531,2018-01-13
Gurugram,228,566,919,1673212.05,213324,110055,745,292881,22.76237334,2018-01-20
Gurugram,230,966,347,1627852.325,309171,77464,505,332864,20.02819971,2018-01-27
Gurugram,682,963,668,1590339.434,179123,64788,360,301190,22.13442235,2018-02-03
Gurugram,714,701,815,1692072.138,186888,78730,508,276954,24.0713861,2018-02-10
Gurugram,336,674,274,2470636.927,464654,70188,625,364305,18.29968479,2018-02-17
Gurugram,405,114,542,2162317.906,571,65271,657,371150,17.96218959,2018-02-24
Gurugram,181,175,683,1648807.495,35609,73602,639,324169,20.56540467,2018-03-03
Gurugram,201,499,613,1838558.77,296343,77304,144,351216,18.9816713,2018-03-10
Gurugram,554,175,954,1813087.045,47637,79468,902,322199,20.69114636,2018-03-17
Gurugram,32,535,679,1652630.526,223997,116662,379,342610,19.45847076,2018-03-24
Gurugram,830,22,364,1664914.844,117096,134450,194,288137,23.13714194,2018-03-31
Gurugram,410,509,635230,1632239.38,367907,108409,676,233616,28.53685821,2018-04-07
Gurugram,500,147,1055190,1976198.803,232953,79017,921,319769,20.84838326,2018-04-14
Gurugram,846,760,1068852,1605410.919,181601,106329,621,388403,17.16430271,2018-04-21
Gurugram,924,422,1111294,1843297.983,120639,80508,776,355257,18.76575737,2018-04-28
Gurugram,611,829,1225738,1555831.034,210877,72755,546,347987,19.15780379,2018-05-05
Gurugram,431,602,1667041,1352646.223,160932,92054,86,341492,19.52217524,2018-05-12
Gurugram,205,837,1683806,1474868.61,23896,81097,584,329400,20.23881805,2018-05-19
Gurugram,892,844,1596758,1781391.69,81318,101668,392,358299,18.60643392,2018-05-26
Gurugram,773,899,1244827,1301684.332,269232,136956,500,366579,18.18616633,2018-06-02
Gurugram,685,1000,1160329,1464076.111,389572,125798,622,369553,18.03981206,2018-06-09
Gurugram,533,403,1035974,1318294.496,200072,114554,505,344839,19.33269342,2018-06-16
Gurugram,769,661,1126779,1537005.004,142767,131827,975,253224,26.32715172,2018-06-23
Gurugram,981,739,1326999,1448372.989,185006,117185,877,359247,18.55733428,2018-06-30
Gurugram,753,863,1763693,1262634.971,163221,114999,99,244322,27.28639528,2018-07-07
Gurugram,27,785,1994682,1805484.028,631412,123915,539,337547,19.750336,2018-07-14
Gurugram,562,896,1579058,1371037.199,515719,105612,224,472644,14.10504876,2018-07-21
Gurugram,251,275,1576426,1431875.645,322890,116904,963,342791,19.44819633,2018-07-28
Gurugram,479,807,1472144,1115571.802,371088,119163,944,345905,19.27311449,2018-08-04
Gurugram,486,818,1457992,1391287.701,412716,85756,363,303678,21.95307749,2018-08-11
Gurugram,113,380,2180328,1611532.319,584129,91331,112,370674,17.98525569,2018-08-18
Gurugram,338,569,2364270,1631876.88,1123578,110581,743,445394,14.96802082,2018-08-25
Gurugram,270,241,2405383,1291528.531,945238,114544,888,398340,16.73612157,2018-09-01
Gurugram,534,212,2138893,1354883.05,1101601,99689,886,319345,20.87606403,2018-09-08
Gurugram,763,116,2475842,1316801.609,807093,83570,551,370932,17.97274613,2018-09-15
Gurugram,524,691,2367947,1275695.417,827755,54050,594,374030,17.82388222,2018-09-22
Gurugram,986,376,2735779,1125549.621,781532,58896,973,412998,16.14212821,2018-09-29
Gurugram,228,2735,2578053,1033742.724,376843,60536,3100,482426,13.81904513,2018-10-06
Gurugram,860,6645,2356975,1024157.678,463891,64160,6971,445337,14.96993662,2018-10-13
Gurugram,225,7431,3044899,1008062.656,418340,62373,7287,536593,12.42406566,2018-10-20
Gurugram,834,6617,2748791,1066376.728,441165,57300,6570,491194,13.57236991,2018-10-27
Gurugram,723,7077,2776180,1045512.785,576602,73752,7382,596116,11.18350567,2018-11-03
Gurugram,534,17867,4579992,2170912.536,774153,67929,17248,796972,8.364994839,2018-11-10
Gurugram,726,13517,7013599,2131702.19,1068670,55773,14009,927801,7.185448891,2018-11-17
Gurugram,2922,8488,7259142,2169075.099,2580061,56907,11151,1621868,4.110486591,2018-11-24
Gurugram,5763,5983,4904953,2680870.051,513276,72062,10827,1201380,5.549174005,2018-12-01
Gurugram,60333,6728,2492643,1658673.759,279899,68905,66457,812664,8.203472366,2018-12-08
Gurugram,54262,10148,2004160,1376996.111,556694,58954,63929,925649,7.20215402,2018-12-15
Gurugram,30457,9959,1783327,1343104.464,209177,48173,40541,554421,12.02455655,2018-12-22
Gurugram,32444,9428,1815867,1892891.028,176310,68404,40790,315328,21.14200663,2018-12-29
Gurugram,21567,10064,1649201,1890734.909,71760,67069,31521,328650,20.28500431,2019-01-05
Gurugram,30421,9613,1563903,1417257.192,147948,127844,40104,261215,25.52176049,2019-01-12
Gurugram,30502,7122,1687613,1778687.792,319857,131055,37749,322124,20.69596387,2019-01-19
Gurugram,32012,9755,1642881,1447741.297,1050578,156410,41072,320261,20.81635499,2019-01-26
Gurugram,19510,7477,1893029,1392491.184,705947,143640,26455,351260,18.97929359,2019-02-02
Gurugram,25471,7425,1699752,1398360.836,424607,126416,32478,320767,20.78351784,2019-02-09
Gurugram,37763,11885,1483623,1787666.633,462245,120030,49720,438649,15.19818047,2019-02-16
Gurugram,15222,8547,1442133,1174363.147,173525,108953,22490,322996,20.64009049,2019-02-23
Gurugram,606,9288,2025876,1611549.241,81716,106109,9790,325220,20.4989443,2019-03-02
Gurugram,675,9033,2036778,1503674.294,131489,118250,8860,268648,24.81561994,2019-03-09
Gurugram,154,12926,2177440,1381747.6,246783,152342,12688,372419,17.90098429,2019-03-16
Gurugram,802,21123,2649903,1380811.08,302988,141040,21663,339935,19.61159241,2019-03-23
Gurugram,383,26205,1772672,1694968.774,431717,175791,25712,322692,20.659535,2019-03-30
Gurugram,10359,27647,1773170,1419410.369,186438,98656,36471,282300,23.61553902,2019-04-06
Gurugram,11680,25612,2388538,1377552.963,345952,96293,37018,286684,23.25440787,2019-04-13
Gurugram,19381,27898,2487183,1497150.012,469292,82317,47351,328375,20.30199213,2019-04-20
Gurugram,26016,21979,2033902,1737939.603,415476,91525,46482,376197,17.72121167,2019-04-27
Gurugram,36534,23382,2560658,1238981.735,285209,70763,59646,377534,17.65845372,2019-05-04
Gurugram,41544,30886,2206495,1017370.738,389926,64086,71642,344126,19.37274913,2019-05-11
Gurugram,47763,36432,1888431,1201600.036,590562,59639,84707,277707,24.00611676,2019-05-18
Gurugram,49920,32798,2492825,1167696.752,658493,58502,82154,354630,18.79893598,2019-05-25
Gurugram,62518,40497,2466577,1021245.162,230573,57732,103070,336702,19.79990219,2019-06-01
Gurugram,210475,55872,2204860,949261.2548,526630,83107,265446,301405,22.11863329,2019-06-08
Gurugram,140463,58831,1549992,1020861.688,571888,70103,198254,407865,16.34527764,2019-06-15
Gurugram,77906,56496,1070680,1227215.5,523802,63773,133827,406826,16.38702213,2019-06-22
Gurugram,85517,56917,1928235,1262896.539,329379,59856,142287,379048,17.58792202,2019-06-29
Gurugram,79446,57139,2500850,1177217.651,267953,67460,136462,306659,21.73967393,2019-07-06
Gurugram,76437,97751,2974007,743395.9505,707377,96212,174035,460789,14.46793796,2019-07-13
Gurugram,74657,128708,2520250,1566845.693,385576,112923,203120,413155,16.13599416,2019-07-20
